,model_id,exclusive_use_area,city,supply_area,apartment_building_count_in_sites,total_parking_capacity_in_site,room_count,total_household_count_in_sites,floor,bathroom_count,heat_type_district,total_household_count_of_area_type,heat_fuel_cogeneration,heat_type_individual,heat_fuel_gas,front_door_structure_mixed,front_door_structure_stairway,front_door_structure_corridor,heat_type_central
0,GBM_1_AutoML_20190421_193027,4.616726179729113e+20,3.472102557435696e+20,3.287329364505149e+20,1.1901065480535802e+20,1.0660337856944066e+20,1.0094290799169634e+20,8.070194565940983e+19,7.691747941316297e+19,5.583690361362763e+19,5.1258774690079965e+19,4.6704804236017795e+19,4.446396875228473e+19,4.377449579683198e+19,2.0301193579256087e+19,1.7373620725000176e+19,1.2660116631305847e+19,9.608042776901976e+18,5.202507492101194e+18
1,XGBoost_1_AutoML_20190421_193027,6.374396319955084e+20,6.206835673694114e+20,4.1474570799003625e+20,1.8224255696805822e+20,1.775357148153166e+20,1.2390095707026384e+20,1.0464272063869747e+20,9.778390553197963e+19,8.396694104004415e+19,6.241417337489064e+19,6.122478766666023e+19,5.175066100797486e+19,4.714971501912759e+19,2.9715832260832264e+19,1.9040003164662137e+19,9.100116783381086e+18,7.506242187768627e+18,6.178445557787263e+18
2,XGBoost_2_AutoML_20190421_193027,6.604597814908126e+20,6.219848261867447e+20,4.752576558801302e+20,1.5605087058048057e+20,1.4884417879082743e+20,1.3982216691543704e+20,1.1510093219447492e+20,9.004756579708725e+19,8.375103214072103e+19,6.9019788545917714e+19,6.657822182137135e+19,5.114530069204697e+19,2.424024676232174e+19,1.2811221414799475e+19,1.0237527477454897e+19,7.058806925961462e+18,6.778566700808798e+18,3.35514571338521e+18
3,XGBoost_grid_1_AutoML_20190421_193027_model_6,8.099533230529116e+20,6.416221390431962e+20,5.167648003708137e+20,2.8744516651980528e+20,2.4449903398724672e+20,1.98627408876432e+20,1.6346071693457464e+20,1.6111471096462154e+20,1.3037877820381777e+20,1.2584426910556724e+20,1.0739683893660195e+20,8.534443559560099e+19,8.43759945499489e+19,8.251717778421685e+19,3.1759661649146937e+19,2.4827517912949457e+19,1.6979953780814512e+19,1.1513089608535507e+19
4,XGBoost_grid_1_AutoML_20190421_193027_model_4,7.431782402716567e+20,6.762151322059591e+20,5.980355277933186e+20,2.0896966153789768e+20,1.8947444076812698e+20,1.6784490080307564e+20,1.3129094184631376e+20,1.0272009701418231e+20,1.0026986613800908e+20,9.804604669622747e+19,9.09329013558655e+19,7.191445961422406e+19,6.186019103830547e+19,6.098336130147969e+19,4.0389904337421206e+19,2.373034824494062e+19,8.535264674843722e+18,4.552572150149546e+18
5,XGBoost_grid_1_AutoML_20190421_193027_model_1,1.1616904352938024e+21,6.725494835842562e+20,5.8353112224341846e+20,3.2777838443574487e+20,3.017796667368884e+20,2.9489996090924283e+20,1.9458078387375125e+20,1.8740890702028e+20,1.7210520049745186e+20,1.574288313289676e+20,1.0983893342672965e+20,9.909666963898604e+19,8.219096587839524e+19,6.295005335203611e+19,3.4818278697247703e+19,2.8498947766791176e+19,1.5025238710419456e+19,1.212140871025374e+19
6,GBM_4_AutoML_20190421_193027,5.455164840793887e+20,3.586166069623039e+20,3.193382517059596e+20,1.1730633261746802e+20,9.551972081931911e+19,7.527383267494016e+19,6.794690269171994e+19,6.4241174672161374e+19,5.60600824838336e+19,4.301760958445702e+19,3.7933727302364955e+19,3.5823929415406977e+19,2.538486695413888e+19,1.292515940673939e+19,1.2414804592032743e+19,1.0853182520753652e+19,3.710266528680116e+18,2.8448510969401836e+18
7,GBM_grid_1_AutoML_20190421_193027_model_2,4.6689563245638215e+20,3.107650868653064e+20,3.049670893731599e+20,1.6629663010149263e+20,1.1737581295625044e+20,1.0309481057692837e+20,8.834644538705733e+19,8.743223225488717e+19,8.106712425731981e+19,7.016681666819968e+19,6.870420671851345e+19,5.242565559431306e+19,5.235969369273952e+19,3.0164351641104417e+19,2.0625065724333785e+19,1.6837718757622153e+19,6.142638312361296e+18,2.91179623678686e+18
8,GBM_2_AutoML_20190421_193027,4.014600539049212e+20,3.510005977799553e+20,3.47355356094064e+20,9.741370436495396e+19,9.576357490617378e+19,7.247276083248313e+19,7.177241590605493e+19,7.051585003736741e+19,5.8727726391236755e+19,5.330263486472022e+19,5.280327626580296e+19,3.882559835825871e+19,2.74866230130513e+19,2.5075976754501255e+19,1.18742901733762e+19,7.965973837865026e+18,6.181981587182191e+18,2.1523612190197678e+18
9,GBM_3_AutoML_20190421_193027,6.127273253089638e+20,3.435498847776801e+20,2.0359301449370095e+20,1.0158570008148024e+20,9.10774651446855e+19,7.844826348181783e+19,7.325783412494775e+19,5.8433483885504365e+19,4.255687463000028e+19,4.078524034025783e+19,3.884088596793131e+19,3.5389030785179714e+19,2.8955933386597204e+19,2.8440952926472503e+19,2.6101638584286052e+19,5.146808981817131e+18,3.208753711606137e+18,2.0659499129980846e+18
